game_id,h_f1_avg_runs_scored_30,h_f2_avg_runs_allowed_30,h_f3_team_batting_avg_30,h_f4_pitcher_runs_avg,h_f5_total_win_pct,h_f6_ha_win_pct,a_f1_avg_runs_scored_30,a_f2_avg_runs_allowed_30,a_f3_team_batting_avg_30,a_f4_pitcher_runs_avg,a_f5_total_win_pct,a_f6_ha_win_pct,target
20240418_LG_롯데_0,5.733333333333333,4.3,0.29063097514340347,2.575,0.5958549222797928,0.6373626373626373,3.8666666666666667,5.366666666666666,0.24975984630163303,2.78125,0.42702702702702705,0.375,1
20240426_LG_KIA_0,5.7,4.866666666666666,0.2925890279114533,2.1666666666666665,0.59,0.6304347826086957,6.333333333333333,4.5,0.2939508506616257,2.0,0.5257731958762887,0.5,0
20240427_LG_KIA_0,5.533333333333333,5.033333333333333,0.28901734104046245,2.75,0.5920398009950248,0.6344086021505376,6.066666666666666,4.6,0.29289099526066353,3.142857142857143,0.5230769230769231,0.49504950495049505,0
20240428_LG_KIA_0,5.466666666666667,5.066666666666666,0.28916827852998067,1.75,0.594059405940594,0.6382978723404256,6.066666666666666,4.533333333333333,0.2987747408105561,1.75,0.5204081632653061,0.49019607843137253,1
20240503_LG_두산_0,5.266666666666667,5.366666666666666,0.2806673209028459,2.7777777777777777,0.5922330097087378,0.631578947368421,4.933333333333334,5.133333333333334,0.25925925925925924,2.0,0.5099009900990099,0.49523809523809526,1
20240504_LG_두산_0,5.3,5.566666666666666,0.2825024437927664,2.111111111111111,0.5893719806763285,0.625,5.066666666666666,5.133333333333334,0.2662013958125623,3.0,0.5123152709359606,0.5,1
20240507_LG_SSG_0,5.266666666666667,5.4,0.2826300294406281,2.6486486486486487,0.5865384615384616,0.6185567010309279,5.533333333333333,6.4,0.277516462841016,2.8333333333333335,0.5,0.49514563106796117,1
20240508_LG_SSG_0,5.2,5.266666666666667,0.2826300294406281,2.7674418604651163,0.583732057416268,0.6122448979591837,5.366666666666666,6.266666666666667,0.27547169811320754,3.081081081081081,0.5024154589371981,0.5,0
20240509_LG_SSG_0,5.3,5.2,0.27976190476190477,2.4,0.5857142857142857,0.6161616161616161,5.4,6.433333333333334,0.2732447817836812,2.6666666666666665,0.5,0.49523809523809526,0
20240514_LG_키움_0,5.033333333333333,4.8,0.27844311377245506,2.8181818181818183,0.5934579439252337,0.62,4.233333333333333,5.966666666666667,0.2570048309178744,1.4,0.38349514563106796,0.33653846153846156,1
20240516_LG_키움_0,4.5,4.733333333333333,0.2668004012036108,2.8181818181818183,0.5906976744186047,0.6138613861386139,4.266666666666667,5.866666666666666,0.26204238921001927,2.2857142857142856,0.3864734299516908,0.34285714285714286,1
20240524_LG_NC_0,5.166666666666667,5.033333333333333,0.26903553299492383,2.641025641025641,0.5855855855855856,0.6078431372549019,5.166666666666667,4.366666666666666,0.2649071358748778,4.25,0.5244444444444445,0.4864864864864865,0
20240525_LG_NC_0,5.333333333333333,5.0,0.27098078867542974,2.25,0.5874439461883408,0.6116504854368932,5.166666666666667,4.5,0.2642436149312377,2.2,0.5221238938053098,0.48214285714285715,0
20240526_LG_NC_0,5.6,4.9,0.27401415571284127,2.9130434782608696,0.5892857142857143,0.6153846153846154,5.233333333333333,4.733333333333333,0.2714975845410628,3.1,0.5198237885462555,0.4778761061946903,0
20240605_LG_키움_0,5.966666666666667,4.966666666666667,0.2767857142857143,2.682926829268293,0.5948275862068966,0.6132075471698113,4.166666666666667,5.233333333333333,0.2712665406427221,3.4545454545454546,0.38565022421524664,0.35714285714285715,0
20240606_LG_키움_0,5.866666666666666,4.7,0.2739043824701195,2.142857142857143,0.5965665236051502,0.616822429906542,4.233333333333333,5.0,0.27341532639545885,1.8888888888888888,0.38392857142857145,0.35398230088495575,0
20240614_LG_롯데_0,6.066666666666666,5.033333333333333,0.28217821782178215,2.875,0.5916666666666667,0.6203703703703703,5.933333333333334,5.033333333333333,0.28998073217726394,1.5,0.44782608695652176,0.38095238095238093,0
20240615_LG_롯데_0,6.133333333333334,5.1,0.28486646884273,4.5,0.5933609958506224,0.6238532110091743,5.433333333333334,5.033333333333333,0.2811284046692607,2.902439024390244,0.4458874458874459,0.37735849056603776,1
20240616_LG_롯데_0,6.1,5.366666666666666,0.28642220019821607,2.5,0.5909090909090909,0.6181818181818182,5.7,5.0,0.29026036644165865,2.5172413793103448,0.4482758620689655,0.38317757009345793,0
20240621_LG_KT_0,6.5,5.833333333333333,0.29308666017526774,2.0,0.5894308943089431,0.6216216216216216,5.133333333333334,5.966666666666667,0.2640232108317215,2.617021276595745,0.492,0.4672131147540984,1
20240623_LG_KT_2,6.133333333333334,5.633333333333334,0.2910521140609636,2.4705882352941178,0.5887096774193549,0.6194690265486725,5.133333333333334,5.766666666666667,0.25994180407371487,2.641025641025641,0.49206349206349204,0.46774193548387094,1
