Id,Name,Birthdate,Handedness,School,Draft,Year,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
1332,임재준,1962년 02월 07일,우투우타,공주고-건국대,84 OB 1차,4시즌,P,18,3,15,7,0,0,0,2,0,0,43.0,25,30,30.00,188,41,,,8,18,3,0,23,,0,2,5.23,6.28,6.28,4.88,1.37,-0.23
1333,조병천,1960년 05월 25일,우투우타,-,86 청보 2차,7시즌,P,142,64,78,55,12,0,15,38,4,0,500.0,260,278,278.00,2174,537,,,40,201,9,5,207,,5,11,4.68,5.00,5.00,3.94,1.48,2.56
1334,조호표,1958년 12월 02일,우투우타,서울동산고,85 빙그레 신고선수,1시즌,P,2,0,2,0,0,0,0,0,0,0,7.0,14,15,15.00,40,18,,,5,2,0,0,1,,0,0,18.00,19.29,19.29,11.35,2.86,-0.44
1335,천성호,1963년 01월 07일,우투우타,명지고-동국대,86 청보 2차,1시즌,P,5,2,3,3,0,0,0,1,0,0,6.1,5,5,5.00,30,7,,,1,3,0,0,2,,1,0,7.11,7.11,7.11,4.88,1.58,-0.11
1336,한희민,1962년 07월 19일,우언우타,세광고-성균관대,86 빙그레 1차,8시즌,P,214,128,86,110,47,13,80,51,24,0,1124.2,406,456,456.00,4600,978,,,104,330,43,13,596,,4,6,3.25,3.65,3.65,3.54,1.16,24.96
1348,이동수,1962년 08월 05일,우투우타,춘천고,86 청보 신고선수,2시즌,P,9,2,7,3,0,0,1,1,0,0,21.0,23,25,25.00,103,32,,,3,9,2,0,7,,0,0,9.86,10.71,10.71,5.22,1.95,-0.54
1349,이상훈,1963년 10월 22일,우투우타,대구수창초-경상중-경북고-연세대,87 청보 2차 1라운드,5시즌,P,67,8,59,30,1,1,4,5,0,0,162.1,92,98,98.00,713,163,,,19,80,7,3,62,,0,6,5.10,5.43,5.43,4.96,1.50,0.13
1360,김성길,1956년 05월 22일,우투우타,국외,87 삼성 자유선발,7시즌,P,211,100,111,103,25,7,54,46,39,0,925.0,347,381,381.00,3846,899,,,84,270,38,30,388,,5,4,3.38,3.71,3.71,3.86,1.26,21.09
1361,김강익,1961년 12월 05일,우투우타,대구고-중앙대,86 OB 2차,3시즌,P,22,5,17,10,0,0,0,3,0,0,58.0,31,33,33.00,249,63,,,11,24,1,1,10,,0,1,4.81,5.12,5.12,5.86,1.50,0.05
1362,김경남,1963년 01월 07일,좌투좌타,인천전문대,87 OB 1차,1시즌,P,2,0,2,2,0,0,0,0,0,0,5.0,4,4,4.00,23,9,,,1,0,0,0,2,,0,0,7.20,7.20,7.20,4.08,1.80,-0.10
1363,김대중,1963년 03월 16일,우언우타,북일고-동아대,87 빙그레 1차,6시즌,P,135,82,53,31,8,1,35,30,4,0,553.1,235,280,280.00,2356,524,,,44,191,54,6,236,,8,8,3.82,4.55,4.55,4.09,1.29,7.50
1364,김종석,1964년 07월 15일,좌투좌타,대연초-부산중-부산고-한양대,1순위,6시즌,P,96,39,57,24,4,2,6,23,1,0,265.0,137,150,150.00,1175,304,,,23,120,10,2,108,,1,12,4.65,5.09,5.09,4.45,1.60,2.36
1365,송유석,1966년 07월 16일,우투우타,진흥고,85 해태 신고선수,15시즌,P,467,46,421,185,3,0,62,50,36,2,1159.2,495,563,563.00,5004,1170,,,90,461,104,18,577,,4,48,3.84,4.37,4.37,4.28,1.41,18.16
1366,이동석,1964년 01월 11일,우투우타,군산상고-동국대,87 빙그레 2차 1라,7시즌,P,123,33,90,50,3,1,12,16,7,0,343.1,191,217,217.00,1521,378,,,37,143,24,9,130,,4,8,5.01,5.69,5.69,4.66,1.52,1.79
1367,이척기,1962년 05월 25일,좌투좌타,대구상고-중앙대,86 삼성 1차,4시즌,P,18,0,18,3,0,0,2,0,0,0,9.0,4,5,5.00,39,11,,,0,4,0,2,4,,0,1,4.00,5.00,5.00,2.41,1.67,0.09
1368,장태수,1964년 03월 15일,좌투좌타,대구고-한양대,87 삼성 1차,4시즌,P,65,14,51,25,0,0,2,6,2,0,142.2,89,96,96.00,642,172,,,12,64,7,1,33,,1,4,5.61,6.06,6.06,4.73,1.65,-0.24
1369,최진영,1964년 03월 04일,우투우타,대구상고-영남대,87 청보 2차 1라운드,2시즌,P,2,1,1,0,0,0,0,1,0,0,4.2,2,3,3.00,22,7,,,0,3,0,0,1,,1,1,3.86,5.79,5.79,4.23,2.14,0.00
1370,최창호,1966년 11월 08일,좌투좌타,대구옥산초-대구중-경북고,87 청보 2차 3라운드,16시즌,P,510,197,313,97,37,6,77,94,15,13,1490.2,606,687,687.00,6291,1314,,,128,663,29,26,1048,,7,64,3.66,4.15,4.15,3.69,1.33,23.06
1401,김홍명,1962년 06월 16일,좌투좌타,-,88 빙그레 자유꼐약,5시즌,P,119,78,41,18,12,1,30,31,0,0,505.2,249,283,283.00,2245,528,,,31,263,15,18,252,,1,6,4.43,5.04,5.04,3.98,1.56,4.90
1402,홍성연,1965년 07월 18일,우투우타,대구고-고려대,88 삼성 1차,4시즌,P,71,18,53,26,2,0,7,9,7,0,219.1,135,143,143.00,966,241,,,23,79,11,1,83,,3,11,5.54,5.87,5.87,4.44,1.46,0.28
1403,구명근,1965년 02월 21일,우투우타,부경고-경남대,88 롯데 1차,2시즌,P,12,1,11,7,0,0,1,1,0,0,30.1,23,29,29.00,143,41,,,2,13,2,0,18,,0,1,6.82,8.60,8.60,3.72,1.78,-0.63
1405,김일부,1963년 06월 20일,우투우타,-,88 태평양 자유계약,1시즌,P,23,7,16,10,0,0,2,4,2,0,72.0,35,38,38.00,312,70,,,10,34,7,1,39,,0,1,4.38,4.75,4.75,4.85,1.44,0.74
1406,문병권,1965년 04월 04일,우언우타,경북고-연세대,88 MBC 2차 2라운드,6시즌,P,147,73,74,50,13,2,25,31,3,0,529.2,262,290,290.00,2318,581,,,33,190,55,15,201,,1,10,4.45,4.93,4.93,4.08,1.46,3.15
1407,박상범,1965년 07월 07일,우투우타,인천고-인하대,88 태평양 1차,6시즌,P,48,15,33,23,3,0,3,9,1,0,144.2,95,100,100.00,650,172,,,16,60,7,1,75,,2,5,5.91,6.22,6.22,4.27,1.60,-0.89
1408,박정현,1969년 07월 10일,우언우타,수원북중-유신고,88 태평양 고졸연고 자유계약,12시즌,P,253,124,129,125,48,7,65,54,21,0,1090.2,418,472,472.00,4629,1026,,,67,429,65,36,460,,1,27,3.45,3.89,3.89,4.08,1.33,22.87
1409,서정용,1969년 09월 05일,우투우타,청강고,88 롯데 신고선수,4시즌,P,51,22,29,27,7,0,9,11,1,0,198.0,72,89,89.00,821,182,,,11,73,7,1,62,,0,1,3.27,4.05,4.05,4.01,1.29,3.53
1410,신완근,1966년 02월 14일,우투우타,전주고-원광대,88 태평양 2차 1라운드 1순위,6시즌,P,112,19,93,52,2,0,5,16,3,0,341.2,162,182,182.00,1466,364,,,27,123,13,4,145,,2,6,4.27,4.79,4.79,3.97,1.43,2.81
1411,안성수,1965년 05월 20일,우투우타,북일고-한양대,87 빙그레 1차,1시즌,P,1,1,0,0,0,0,0,1,0,0,2.0,3,3,3.00,13,5,,,0,2,0,0,0,,0,0,13.50,13.50,13.50,5.93,3.50,-0.08
1412,이국성,1965년 12월 28일,좌투좌타,성남고-경희대,88 MBC 1차 1순위,8시즌,P,187,42,145,56,6,1,17,31,5,0,490.2,238,258,258.00,2126,491,,,43,213,16,16,253,,3,10,4.37,4.73,4.73,4.01,1.43,3.63
1413,이상구,1963년 02월 27일,우투우타,전주고,88 태평양 2차 7라운드,4시즌,P,63,8,55,26,0,0,4,10,2,0,142.0,90,102,102.00,613,130,,,5,84,4,2,81,,2,12,5.70,6.46,6.46,3.75,1.51,-0.53
1414,이용철,1966년 10월 06일,우언우타,경기상고-단국대,88 MBC 1차 2순위,7시즌,P,109,54,55,37,7,0,20,28,0,0,414.1,206,250,250.00,1838,455,,,32,166,38,3,143,,4,5,4.47,5.43,5.43,4.46,1.50,0.90
1415,장정순,1964년 08월 01일,우투우타,우암초-청주중-청주고-경성대,88 빙그레 1차,9시즌,P,176,64,112,66,10,1,37,32,16,0,635.1,241,278,278.00,2659,575,,,57,243,23,16,394,,6,9,3.41,3.94,3.94,3.72,1.29,12.19
1416,정용생,1964년 04월 29일,우투우타,국외,88 삼성 자유계약,1시즌,P,10,3,7,4,0,0,0,3,0,0,28.0,24,25,25.00,129,38,,,3,17,1,2,7,,1,4,7.71,8.04,8.04,5.25,1.96,-0.44
1417,정윤수,1964년 12월 17일,좌투좌타,대구중-포철공고-영남대,88 삼성 1차,6시즌,P,116,17,99,41,0,0,10,11,8,0,282.0,162,184,184.00,1279,336,,,23,144,13,4,145,,3,7,5.17,5.87,5.87,4.28,1.70,0.67
1418,지성규,1969년 11월 15일,좌투좌타,-,88 빙그레 고졸연고 지명,3시즌,P,17,2,15,5,0,0,0,1,0,0,25.2,12,16,16.00,115,28,,,2,12,0,0,6,,0,0,4.21,5.61,5.61,4.65,1.56,0.13
1419,하창우,1969년 10월 24일,우투우타,충암고,88 OB 고졸연고 지명 1,7시즌,P,30,7,23,13,1,0,1,5,0,0,75.2,46,49,49.00,338,73,,,5,44,4,2,33,,0,4,5.47,5.83,5.83,4.57,1.55,0.06
1426,이광우,1965년 03월 14일,우투우타,군산초-군산중-군산상고-원광대,89 해태 1차,14시즌,P,318,142,176,87,9,5,66,65,15,0,1090.0,540,586,586.00,4634,1209,,,118,275,56,18,504,,3,23,4.46,4.84,4.84,4.26,1.36,11.08
1461,이진,1966년 09월 15일,좌언좌타,배명고-성균관대,89 OB 1차 1순위,4시즌,P,82,23,59,26,0,0,10,10,2,0,184.1,105,125,125.00,856,168,,,11,150,12,2,131,,1,17,5.13,6.10,6.10,4.54,1.73,-0.72
1462,김락기,1966년 10월 28일,우투우타,동래고-동아대,89 빙그레 2차 1라운드,5시즌,P,70,29,41,17,1,0,14,9,3,0,225.2,104,114,114.00,965,218,,,25,99,12,2,94,,1,1,4.15,4.55,4.55,4.65,1.40,3.51
1463,박은진,1964년 09월 27일,우투우타,동산고,88 태평양 1차,8시즌,P,204,44,160,121,12,2,32,39,39,0,650.0,230,252,252.00,2745,623,,,29,245,19,23,364,,1,13,3.18,3.49,3.49,3.27,1.34,14.66
1464,정명원,1966년 06월 14일,우투우타,군산남초-군산남중-군산상고-원광대,89 태평양 2차 2라운드,12시즌,P,395,82,313,289,11,6,75,54,142,0,1093.2,312,390,390.00,4441,933,,,51,330,35,41,634,,6,44,2.57,3.21,3.21,3.22,1.15,29.86
1465,유명선,1965년 09월 03일,우투우타,포철공고-계명대,88 삼성 1차,8시즌,P,165,92,73,68,24,5,52,38,12,0,743.2,342,377,377.00,3214,676,,,73,411,20,9,447,,3,16,4.14,4.56,4.56,4.38,1.46,9.88
1466,강규성,1969년 03월 25일,우투우타,동대문상고,88 OB 고졸연고 지명 2,3시즌,P,16,4,12,7,0,0,1,3,0,0,59.1,30,31,31.00,256,52,,,4,43,0,0,24,,1,5,4.55,4.70,4.70,4.91,1.60,0.35
1467,강태원,1971년 05월 15일,좌투좌타,화순중-순천상고,89 해태 고졸연고 자유계약,13시즌,P,355,46,309,80,3,0,16,24,6,6,547.1,267,303,303.00,2347,563,,,66,181,36,7,348,,3,15,4.39,4.98,4.98,4.21,1.36,6.35
1468,구동우,1966년 12월 27일,좌투좌타,충남중-북일고-동아대,89 OB 2차 1라운드,6시즌,P,146,52,94,48,9,2,17,30,10,0,439.0,203,218,218.00,1875,441,,,38,160,27,8,182,,1,6,4.16,4.47,4.47,4.18,1.37,4.89
1469,김기범,1965년 12월 13일,좌투좌타,축현초-충암중-충암고-건국대,89 MBC 1차 1순위,11시즌,P,391,149,242,56,19,4,62,61,8,0,1055.2,413,478,478.00,4471,982,,,67,418,44,21,615,,2,23,3.52,4.08,4.08,3.64,1.33,15.34
1470,김덕근,1964년 03월 01일,우투우타,경북고-연세대,89 MBC 2차 1라운드 2순위,4시즌,P,43,7,36,19,0,0,3,5,0,0,134.2,70,83,83.00,593,125,,,7,80,9,1,74,,0,5,4.68,5.55,5.55,4.22,1.52,0.08
1471,김동현,1966년 10월 12일,우투우타,배명고-동국대,89 OB 1차 2순위,5시즌,P,116,32,84,53,7,2,21,22,9,0,380.1,168,185,185.00,1597,356,,,32,127,24,14,175,,3,7,3.98,4.38,4.38,3.91,1.27,4.17
1472,김상엽,1970년 05월 11일,우투우타,경복중-대구고,89 삼성 고졸연고 지명 3,11시즌,P,258,128,130,114,24,6,78,56,49,0,1073.2,405,458,458.00,4543,886,,,77,529,62,15,752,,7,55,3.39,3.84,3.84,3.80,1.32,24.00
1473,김청수,1966년 08월 06일,우언우타,마산중-용마고-동아대,1순위,6시즌,P,120,63,57,63,22,3,31,38,8,0,566.2,244,259,259.00,2321,521,,,52,139,28,17,262,,2,1,3.88,4.11,4.11,3.69,1.16,10.61
1474,김형균,1969년 05월 14일,우투우타,덕수고,88 삼성 신고선수,3시즌,P,27,5,22,8,0,0,2,1,0,0,76.2,37,37,37.00,322,72,,,11,30,2,0,33,,1,1,4.34,4.34,4.34,4.85,1.33,1.01
1475,노민승,1965년 11월 20일,우투우타,선린고-한양대,89 태평양 신고선수,2시즌,P,10,2,8,7,0,0,0,0,0,0,20.1,11,12,12.00,86,20,,,2,4,0,0,7,,0,3,4.87,5.31,5.31,3.79,1.18,0.09
1476,박용준,1970년 06월 17일,좌투좌타,광주제일고,89 삼성 2차 1라운드,6시즌,P,102,34,68,33,3,0,7,16,4,0,263.0,130,153,153.00,1187,294,,,23,137,7,3,101,,1,14,4.45,5.24,5.24,4.72,1.64,1.85
1477,박정은,1970년 04월 15일,우투우타,-,89 삼성 고졸연고 지명 4,1시즌,P,2,0,2,2,0,0,0,0,0,0,2.0,0,1,1.00,8,2,,,0,0,0,0,1,,0,0,0.00,4.50,4.50,1.65,1.00,0.02
1478,서호진,1966년 08월 25일,우투우타,대동중-동래고-경성대,2순위,4시즌,P,104,8,96,58,1,0,11,18,14,0,272.0,122,135,135.00,1146,270,,,21,96,16,12,96,,1,8,4.04,4.47,4.47,4.05,1.35,3.37
1479,손창현,1970년 01월 01일,우투우타,청주고,89 빙그레 고졸연고 지명,1시즌,P,1,0,1,1,0,0,0,0,0,0,2.2,2,3,3.00,14,5,,,0,1,0,0,1,,0,0,6.75,10.13,10.13,3.12,2.25,-0.08
1480,송광훈,1962년 08월 09일,우투우타,국외,89 삼성 자유계약,2시즌,P,16,5,11,7,0,0,1,3,0,0,32.2,36,37,37.00,166,42,,,2,36,3,3,20,,0,3,9.92,10.19,10.19,5.49,2.39,-0.84
1481,유창균,1970년 10월 23일,우투우타,영흥고,89 해태 고졸연고 지명,1시즌,P,1,0,1,1,0,0,0,0,0,0,2.0,3,3,3.00,12,6,,,1,0,0,0,1,,0,0,13.50,13.50,13.50,7.60,3.00,-0.09
1482,윤동배,1966년 03월 03일,우투우타,대신중-경남고-동아대,89 롯데 2차 3라운드 15순위,7시즌,P,76,21,55,21,1,0,8,9,0,0,194.2,129,147,147.00,912,219,,,11,128,12,5,75,,2,21,5.96,6.80,6.80,4.84,1.78,-0.82
1483,이상번,1970년 03월 05일,우투우타,마산동중-현대공고,89 롯데 고졸연고 지명,8시즌,P,135,24,111,54,1,0,9,13,1,0,327.2,164,176,176.00,1417,297,,,34,174,16,3,150,,1,10,4.50,4.83,4.83,4.85,1.44,3.22
1484,이은승,1971년 02월 12일,우투우타,공주고,89 빙그레 고졸연고 지명,9시즌,P,40,1,39,24,0,0,0,2,1,0,72.1,50,62,62.00,348,96,,,8,33,7,0,50,,0,5,6.22,7.71,7.71,4.28,1.78,-0.80
1485,이재홍,1963년 09월 24일,우투우타,신일고-건국대,86 MBC 1차,4시즌,P,87,25,62,32,0,0,7,17,2,0,236.2,149,167,167.00,1045,258,,,36,87,17,1,103,,1,8,5.67,6.35,6.35,5.10,1.46,0.48
1486,이주헌,1969년 11월 17일,우투우타,경북고,88 삼성 고졸연고 지명 2,1시즌,P,3,1,2,1,0,0,0,1,0,0,6.0,9,10,10.00,34,11,,,2,4,1,0,4,,0,2,13.50,15.00,15.00,7.78,2.50,-0.25
1487,정동해,1971년 10월 28일,좌투좌타,진흥고,89 해태 고졸연고 지명,1시즌,P,2,1,1,0,0,0,0,1,0,0,0.0,2,3,3.00,4,0,,,0,4,0,0,0,,0,0,99.99,99.99,99.99,,99.99,-0.01
1488,정명진,1961년 11월 13일,우투우타,용마고-경성대,89 태평양 2차 1라운드 2순위,4시즌,P,33,11,22,6,0,0,0,9,1,0,71.0,55,58,58.00,335,91,,,10,31,7,1,38,,1,6,6.97,7.35,7.35,4.84,1.72,-0.64
1489,정종헌,1969년 07월 12일,좌투좌타,부경고,88 롯데 신고선수,1시즌,P,1,0,1,1,0,0,0,0,0,0,2.0,4,4,4.00,11,4,,,2,1,0,0,0,,0,0,18.00,18.00,18.00,16.35,2.50,-0.11
1490,조진구,1969년 02월 10일,좌투좌타,배명고,89 OB 신고선수,1시즌,P,10,1,9,4,0,0,0,1,0,0,18.2,9,9,9.00,74,19,,,2,6,2,0,6,,0,0,4.34,4.34,4.34,4.70,1.34,0.16
1491,진정필,1966년 02월 10일,우투우타,충남중-북일고-고려대,89 빙그레 1차 1순위,7시즌,P,139,45,94,52,0,0,19,23,8,0,442.1,199,226,226.00,1898,460,,,42,152,21,7,174,,2,11,4.05,4.60,4.60,4.24,1.38,4.52
1493,한명수,1966년 11월 13일,우투우타,보성고-동국대,89 MBC 2차 1라운드 4순위,2시즌,P,8,3,5,4,0,0,2,0,0,0,22.2,4,6,6.00,92,17,,,0,11,2,0,1,,0,0,1.59,2.38,2.38,4.55,1.24,0.87
1494,허정욱,1965년 08월 04일,우투우타,재능중-제물포고-고려대,89 태평양 1차,3시즌,P,41,15,26,17,2,0,10,12,0,0,136.0,64,78,78.00,596,124,,,12,84,3,2,71,,1,4,4.24,5.16,5.16,4.60,1.53,0.69
1495,홍길남,1971년 02월 24일,우투우타,보성고,89 OB 고졸연고 지명,8시즌,P,54,3,51,27,0,0,1,7,1,0,107.2,77,81,81.00,495,114,,,10,66,6,1,62,,1,8,6.44,6.77,6.77,4.72,1.67,-1.12
1539,박동희,1968년 01월 04일,우투우타,부산고-고려대,86 롯데 1차,12시즌,P,251,98,153,144,26,7,59,50,58,0,882.1,360,405,405.00,3766,769,,,55,457,27,13,665,,6,38,3.67,4.13,4.13,3.61,1.39,17.91
1540,이태일,1967년 04월 09일,우투우타,영남대,90 삼성 1차,6시즌,P,129,96,33,27,13,6,48,39,4,0,637.0,270,298,298.00,2674,622,,,47,185,35,7,230,,1,6,3.81,4.21,4.21,4.03,1.27,11.40
1541,강대성,1971년 05월 09일,우언우타,광주상고,90 해태 고졸연고 지명,4시즌,P,11,2,9,5,0,0,0,0,0,0,17.1,14,14,14.00,81,23,,,2,6,2,0,4,,0,2,7.27,7.27,7.27,5.17,1.67,0.03
1542,강민기,1970년 08월 27일,우투우타,현대공고,90 롯데 신고선수,1시즌,P,9,2,7,5,0,0,0,1,0,0,14.1,13,15,15.00,72,21,,,5,12,0,0,5,,0,1,8.16,9.42,9.42,8.73,2.30,-0.32
1543,권영구,1971년 08월 20일,우투우타,동대문상고,90 OB 고졸연고 지명 5,1시즌,P,6,1,5,1,0,0,0,1,0,0,5.0,4,8,8.00,28,11,,,0,0,1,0,3,,0,0,7.20,14.40,14.40,1.97,2.20,-0.22
1544,김도형,1967년 07월 28일,좌투좌타,용마고-경성대,90 롯데 1차,2시즌,P,15,1,14,7,0,0,1,2,1,0,33.0,20,23,23.00,150,41,,,5,9,1,0,14,,0,1,5.45,6.27,6.27,4.58,1.52,-0.10
1545,김력,1968년 02월 28일,우투우타,부경고-동아대,90 태평양 2차 4라운드,3시즌,P,8,1,7,3,0,0,0,1,0,0,18.2,5,6,6.00,82,18,,,0,7,0,0,6,,2,0,2.41,2.89,2.89,3.25,1.34,0.77
1546,김보선,1966년 03월 15일,우투우타,충암고-한양대,89 OB 1차 3순위,3시즌,P,37,10,27,13,0,0,4,9,2,0,122.2,76,82,82.00,564,142,,,8,75,4,0,49,,1,11,5.58,6.02,6.02,4.80,1.77,-0.25
1548,김종철,1968년 07월 18일,우투우타,군산상고,90 LG 2차 8라운드,4시즌,P,34,2,32,18,0,0,3,0,0,0,73.1,34,38,38.00,331,83,,,10,30,11,2,29,,0,2,4.17,4.66,4.66,5.34,1.54,0.83
1549,김창기,1966년 07월 25일,우투우타,부산고-경성대,90 롯데 고졸연고 지명,1시즌,P,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.00,2,0,,,0,2,0,0,0,,1,0,,,,,99.99,
1550,서정필,1971년 08월 05일,우투우타,광주제일고,90 해태 고졸연고 지명,1시즌,P,3,0,3,2,0,0,0,0,0,0,3.1,3,3,3.00,16,2,,,0,3,1,0,0,,0,0,8.10,8.10,8.10,6.57,1.50,-0.06
1551,손병희,1971년 04월 20일,우투우타,동대문상고,90 OB 고졸연고 지명 3,2시즌,P,18,1,17,11,0,0,0,0,0,0,58.0,21,22,22.00,251,56,,,5,36,2,1,22,,3,1,3.26,3.41,3.41,5.03,1.59,1.34
1552,원근호,1968년 11월 13일,우투우타,세광고,89 빙그레 신고선수,1시즌,P,4,0,4,4,0,0,0,0,0,0,3.2,1,1,1.00,14,4,,,0,1,0,0,0,,0,0,2.45,2.45,2.45,3.70,1.36,0.14
1553,이상목,1971년 04월 25일,우투우타,대구수창초-경복중,90 삼성 고졸연고 지명 7,17시즌,P,439,256,183,117,18,6,100,122,27,7,1830.2,874,974,974.00,7775,1952,,,206,407,72,33,1231,,4,52,4.30,4.79,4.79,3.71,1.29,20.24
1554,이상훈,1971년 03월 21일,우투우타,경북고,90 삼성 고졸연고 지명,15시즌,P,339,46,293,122,0,0,23,33,12,9,775.1,450,486,486.00,3471,870,,,82,320,54,17,453,,2,48,5.22,5.64,5.64,4.54,1.53,5.19
1556,이효봉,1963년 01월 26일,우투우타,대구중-대전고-고려대,86 빙그레 1차,1시즌,P,7,0,7,5,0,0,0,0,0,0,10.2,5,10,10.00,55,14,,,2,9,1,0,5,,0,1,4.22,8.44,8.44,6.82,2.16,-0.18
1557,조영상,1970년 10월 26일,우투우타,인천고,90 태평양 2차 6라운드,4시즌,P,52,9,43,14,0,0,4,7,0,0,116.1,90,99,99.00,571,136,,,18,72,18,3,75,,0,2,6.96,7.66,7.66,5.53,1.79,-1.75
1558,조정수,1969년 05월 02일,우투우타,광주제일고-동국대,90 OB 2차 2라운드,2시즌,P,13,0,13,4,0,0,0,1,0,0,36.2,18,19,19.00,158,32,,,3,20,3,0,10,,1,0,4.42,4.66,4.66,5.12,1.42,0.22
1559,최태영,1971년 08월 30일,우투우타,광주상고,90 해태 고졸연고 지명,1시즌,P,1,0,1,1,0,0,0,0,0,0,3.0,4,4,4.00,16,5,,,1,2,0,0,1,,0,0,12.00,12.00,12.00,8.05,2.33,-0.10
1560,최현준,1967년 05월 03일,우투우타,한양대,90 삼성 1차,3시즌,P,17,1,16,8,0,0,1,3,0,0,29.0,20,21,21.00,129,39,,,2,4,6,0,6,,0,0,6.21,6.52,6.52,4.32,1.48,0.39
1608,조규제,1967년 10월 07일,좌투좌타,군산중-군산상고-연세대,91 쌍방울 1차,15시즌,P,508,37,471,283,0,0,54,64,153,18,894.1,305,329,329.00,3691,709,,,80,344,46,35,838,,5,37,3.07,3.31,3.31,3.18,1.18,25.61
1609,김인권,1968년 12월 28일,우투우타,진흥고-건국대,91 빙그레 2차 1라운드,3시즌,P,67,24,43,27,3,0,13,3,6,0,239.0,108,126,126.00,1064,255,,,22,103,26,4,69,,0,5,4.07,4.74,4.74,5.00,1.50,2.84
1610,김태형,1972년 04월 25일,좌투좌타,부산고,91 롯데 고졸연고 지명,6시즌,P,161,34,127,46,7,0,21,22,5,0,379.0,189,200,200.00,1639,394,,,31,144,17,7,199,,3,6,4.49,4.75,4.75,3.95,1.42,4.87
1611,가내영,1971년 03월 29일,우투우타,동인천중-제물포고,90 태평양 고졸연고 지명 4,13시즌,P,291,82,209,96,9,1,34,43,15,1,818.0,428,469,469.00,3530,869,,,95,251,47,16,471,,0,29,4.71,5.16,5.16,4.24,1.37,5.97
1612,강길용,1968년 10월 14일,우투우타,광주제일고-동국대,91 쌍방울 특별지명,9시즌,P,237,86,151,85,10,1,26,52,15,0,720.1,380,430,430.00,3167,696,,,72,352,52,17,382,,6,24,4.75,5.37,5.37,4.59,1.45,3.59
1613,강병규,1972년 05월 20일,우투우타,미성초-성남중-성남고,91 OB 고졸연고 자유계약,10시즌,P,247,137,110,61,16,1,56,63,4,0,978.1,451,502,502.00,4236,1035,,,81,334,66,13,499,,5,33,4.15,4.62,4.62,4.15,1.40,10.01
1615,구대진,1967년 06월 02일,우투우타,대전신흥초-충남중-대전고-경남대,90 쌍방울 특별지명 1,1시즌,P,7,0,7,3,0,0,0,1,0,0,12.2,4,4,4.00,50,9,,,1,6,0,0,0,,0,0,2.84,2.84,2.84,5.41,1.18,0.44
1616,권영일,1968년 01월 16일,우투우타,부산고-중앙대,91 OB 2차 3라운드,2시즌,P,8,4,4,2,0,0,0,3,0,0,23.2,15,15,15.00,109,25,,,0,18,1,0,8,,0,1,5.70,5.70,5.70,4.67,1.82,0.00
1617,권영진,1968년 03월 15일,우투우타,영남대,91 쌍방울 2차 1라운드 9순위,3시즌,P,5,0,5,1,0,0,0,0,0,0,6.0,3,3,3.00,28,7,,,0,3,1,0,3,,0,0,4.50,4.50,4.50,2.43,1.67,0.16
1618,김기덕,1968년 07월 02일,우투우타,대구고-한양대,91 LG 2차 4라운드,4시즌,P,36,14,22,12,1,0,2,6,0,0,99.1,73,80,80.00,466,128,,,14,46,7,1,57,,0,8,6.61,7.25,7.25,4.98,1.75,-0.97
1619,김기덕,1968년 06월 04일,우언우타,동대문상고-한양대,91 쌍방울 2차 3라운드 23순위,12시즌,P,325,129,196,111,7,2,56,68,23,1,1048.0,479,537,537.00,4467,1105,,,121,268,89,25,583,,0,11,4.11,4.61,4.61,4.32,1.31,16.01
1620,김기열,1968년 11월 23일,좌투좌타,동국대,91 빙그레 2차 3라운드,1시즌,P,7,0,7,4,0,0,0,2,0,0,5.1,12,12,12.00,33,16,,,1,2,0,0,1,,0,2,20.25,20.25,20.25,5.92,3.38,-0.29
1621,김기완,1966년 06월 04일,좌투좌타,동대문중-청원고-한양대,90 쌍방울 신생팀 연고지명,1시즌,P,9,2,7,0,0,0,0,0,0,0,18.2,8,9,9.00,87,18,,,2,12,0,0,6,,0,3,3.86,4.34,4.34,5.46,1.61,0.36
1622,김동수,1968년 08월 04일,좌투좌타,용마고-경성대,90 쌍방울 신생팀 연고지명,1시즌,P,20,0,20,6,0,0,1,0,0,0,31.0,18,21,21.00,139,30,,,6,20,0,1,14,,1,2,5.23,6.10,6.10,6.07,1.61,0.03
1623,김민태,1970년 03월 23일,우투우타,유신고,90 태평양 고졸연고 자유계약,8시즌,P,139,11,128,54,0,0,1,11,0,0,301.0,181,199,199.00,1358,333,,,37,134,20,4,193,,0,19,5.41,5.95,5.95,4.50,1.55,-0.49
1624,김상진,1970년 03월 15일,우투우타,마산월포초-마산동중-청강고,90 OB 2차 3라운드,13시즌,P,359,267,92,99,50,17,122,100,14,5,1787.2,703,814,814.00,7497,1656,,,127,596,83,19,1237,,2,51,3.54,4.10,4.10,3.49,1.26,31.37
1625,김성식,1975년 05월 23일,우투우타,경기고,91 LG 고졸연고 지명 6,3시즌,P,34,1,33,20,0,0,0,1,2,0,67.2,51,56,56.00,328,93,,,5,38,4,1,25,,0,3,6.78,7.45,7.45,4.86,1.94,-0.99
